event_id,event_name,year_start,year_end,year_label,date_label,date_detail,period_id,period_name,broad_era,category,location_ids,location_names,person_ids,person_names,description_short,description_long,importance_score
E0081,"Lü Jia, the prime minister of Nanyue and a Lạc Việt chief, killed Zhao Xing and his Han Chinese mother Juis...",-112,,112 BCE,112 BCE,,P005,Nanyue / Triệu rule,Regional kingdom / pre-Chinese domination,Military,,,PE014;PE012;PE008;PE013,Zhao Jiande; Zhao Xing; Lu Jia; Lü Jia,"Lü Jia, the prime minister of Nanyue and a Lạc Việt chief, killed Zhao Xing and his Han Chinese mother Juishi after the latter agreed to full submission to the Han dynasty in order to preserve her authority in Nanyue. He declared Zhao Xing's elder brother Zhao Jiande king.","Lü Jia, the prime minister of Nanyue and a Lạc Việt chief, killed Zhao Xing and his Han Chinese mother Juishi after the latter agreed to full submission to the Han dynasty in order to preserve her authority in Nanyue. He declared Zhao Xing's elder brother Zhao Jiande king.",3
E0082,Han conquest of Nanyue,-111,,111 BCE,111 BCE,,P006,First Chinese domination,Chinese imperial rule,Military,L010;L011,Jiaozhi; Jiuzhen,PE014;PE017,Zhao Jiande; Shi Dai,"Han conquest of Nanyue: Han forces invaded Nanyue. Zhao Jiande was captured in flight and executed. The zhou of Jiaozhou was organized on the territory of the defunct Nanyue and divided into the commanderies of Nanhai, Cangwu, Yulin, Jiaozhi, Hepu, Zhuya, Taner, and Jiuzhen. Shi Dai was appointed its governor.","Han conquest of Nanyue: Han forces invaded Nanyue. Zhao Jiande was captured in flight and executed. The zhou of Jiaozhou was organized on the territory of the defunct Nanyue and divided into the commanderies of Nanhai, Cangwu, Yulin, Jiaozhi, Hepu, Zhuya, Taner, and Jiuzhen. Shi Dai was appointed its governor.",5
E0083,Tây Vu Vương launched a revolt against Han forces,-111,,111 BCE,111 BCE,,P006,First Chinese domination,Chinese imperial rule,Military,,,PE015,Tây Vu Vương,Tây Vu Vương launched a revolt against Han forces.,Tây Vu Vương launched a revolt against Han forces.,3
E0396,Han assimilation policies intensified in Giao Chỉ,-111,40,111 BCE,111 BCE,,P006,First Chinese domination,Chinese imperial rule,Society,L010;L004,Giao Chỉ;Red River Delta,,,The Han administration increased taxation and altered social/legal structures as part of assimilation policies.,"The source describes early Chinese imperial rule as gradually changing local social organization, including marriage and patriarchal legal structures.",4
E0084,Tây Vu Vương was assassinated by his assistant Hoàng Đồng,-110,,110 BCE,110 BCE,,P006,First Chinese domination,Chinese imperial rule,Military,,,PE015;PE016,Tây Vu Vương; Hoàng Đồng,Tây Vu Vương was assassinated by his assistant Hoàng Đồng.,Tây Vu Vương was assassinated by his assistant Hoàng Đồng.,3
E0085,Shi Dai's rule of Jiaozhou ended,-86,,86 BCE,86 BCE,,P006,First Chinese domination,Chinese imperial rule,Other,,,,,Shi Dai's rule of Jiaozhou ended.,Shi Dai's rule of Jiaozhou ended.,3
E0086,commandery of Rinan in Jiaozhou was organized south of the Hoành Sơn Range,-48,,48 BCE,48 BCE,,P006,First Chinese domination,Chinese imperial rule,Other,L014;L013,Hoành Sơn Range; Rinan,,,The commandery of Rinan in Jiaozhou was organized south of the Hoành Sơn Range.,The commandery of Rinan in Jiaozhou was organized south of the Hoành Sơn Range.,2
E0087,Tích Quang became governor of Jiaozhou,2,,2,2,,P006,First Chinese domination,Chinese imperial rule,Politics,,,PE018,Tích Quang,Tích Quang became governor of Jiaozhou.,Tích Quang became governor of Jiaozhou.,3
E0088,census in Jiaozhou counted some hundred thousand households and nearly one million people,2,,2,2,,P006,First Chinese domination,Chinese imperial rule,Society,,,,,A census in Jiaozhou counted some hundred thousand households and nearly one million people.,A census in Jiaozhou counted some hundred thousand households and nearly one million people.,2
E0089,Tích Quang's rule of Jiaozhou ended,31,,31,31,,P006,First Chinese domination,Chinese imperial rule,Other,,,,,Tích Quang's rule of Jiaozhou ended.,Tích Quang's rule of Jiaozhou ended.,3
E0090,Su Ding became governor of Jiaozhou,34,,34,34,,P006,First Chinese domination,Chinese imperial rule,Politics,,,PE019,Su Ding,Su Ding became governor of Jiaozhou.,Su Ding became governor of Jiaozhou.,3
E0091,Thi Sách was assassinated,39,,39,39,,P006,First Chinese domination,Chinese imperial rule,Military,,,PE020,Thi Sách,Thi Sách was assassinated.,Thi Sách was assassinated.,3
E0092,Trung sisters' rebellion,40,,40,40,,P007,Trưng Sisters uprising,Resistance / short-lived autonomy,Military,L004,Red River Delta,PE021;PE022,Trưng Trắc; Trưng Nhị,Trung sisters' rebellion: The Trưng Sisters launched a rebellion against Han authority in the Red River Delta.,Trung sisters' rebellion: The Trưng Sisters launched a rebellion against Han authority in the Red River Delta.,4
E0093,Trung sisters' rebellion,43,,43,43,,P008,Second Chinese domination,Chinese imperial rule,Military,,,PE021;PE022;PE023,Trưng Trắc; Trưng Nhị; Ma Yuan,Trung sisters' rebellion: the Trưng Sisters committed suicide by drowning themselves before The Han general Ma Yuan could capture them.,Trung sisters' rebellion: the Trưng Sisters committed suicide by drowning themselves before The Han general Ma Yuan could capture them.,4
E0397,Mã Viện suppressed the Trưng Sisters uprising,43,,43,43,,P007,Trưng Sisters uprising,Resistance / short-lived autonomy,Military,L010,Giao Chỉ,PE023;PE024,Hai Bà Trưng;Mã Viện,Han general Mã Viện suppressed the Trưng Sisters' uprising after three years of autonomy.,The existing dataset already contains the uprising; this supplemental row emphasizes the suppression described in the Vietnamese narrative.,5
E0094,"Sun Quan declared himself emperor, founding the state of Eastern Wu, separating from the Han dynasty",229,,229,229 June 23,23-Jun,P008,Second Chinese domination,Chinese imperial rule,Politics,,,PE024,Sun Quan,"Sun Quan declared himself emperor, founding the state of Eastern Wu, separating from the Han dynasty.","Sun Quan declared himself emperor, founding the state of Eastern Wu, separating from the Han dynasty.",4
E0095,Lady Triệu uprising,246,,246,246,,P008,Second Chinese domination,Chinese imperial rule,Military,,,PE025,Lady Triệu,Lady Triệu uprising.,Lady Triệu uprising.,4
E0398,Lý Trường Nhân and Lý Thúc Hiến uprising/autonomy,468,485,468,468,,P008,Second Chinese domination,Chinese imperial rule,Military,L010,Giao Chỉ,,Lý Trường Nhân;Lý Thúc Hiến,The source mentions uprisings or autonomous activity by Lý Trường Nhân and Lý Thúc Hiến between 468 and 485.,This row should be cross-checked with specialist sources before final use.,3
E0399,Lý Bí uprising began against Liang rule,541,,541,541,,P008,Second Chinese domination,Chinese imperial rule,Military,L010;L021,Giao Chỉ;Long Biên,PE026,Lý Bí,"Lý Bí rose against Liang rule in 541, preceding the establishment of Vạn Xuân in 544.",This supplements the existing 544 Vạn Xuân event with the earlier uprising start.,5
E0096,"Following his rebellion and expulsion of Liang forces from Jiaozhou, Lý Nam Đế was proclaimed emperor of Vạ...",544,,544,544 February,February,P009,Vạn Xuân / Early Lý and Triệu Việt Vương,Early independence attempt,Military,,,PE026,Lý Nam Đế,"Following his rebellion and expulsion of Liang forces from Jiaozhou, Lý Nam Đế was proclaimed emperor of Vạn Xuân.","Following his rebellion and expulsion of Liang forces from Jiaozhou, Lý Nam Đế was proclaimed emperor of Vạn Xuân.",5
E0097,"Liang general Emperor Wu of Chen launched a surprise attack on the Vạn Xuân capital Long Biên, forcing Lý N...",545,,545,545 Winter,Winter,P009,Vạn Xuân / Early Lý and Triệu Việt Vương,Early independence attempt,Politics,L022;L021;L023,Gia Ninh Citadel; Long Biên; Việt Trì,PE027;PE026,Emperor Wu of Chen; Lý Nam Đế,"The Liang general Emperor Wu of Chen launched a surprise attack on the Vạn Xuân capital Long Biên, forcing Lý Nam Đế and the imperial administration to flee to the Gia Ninh Citadel in modern Việt Trì.","The Liang general Emperor Wu of Chen launched a surprise attack on the Vạn Xuân capital Long Biên, forcing Lý Nam Đế and the imperial administration to flee to the Gia Ninh Citadel in modern Việt Trì.",4
E0098,"Lý Nam Đế was forced to retreat to Khuất Lão Cave, where he reorganized his army under the command of Triệu...",546,,546,546,,P009,Vạn Xuân / Early Lý and Triệu Việt Vương,Early independence attempt,Military,L024,Khuất Lão Cave,PE028;PE026,Triệu Việt Vương; Lý Nam Đế,"Lý Nam Đế was forced to retreat to Khuất Lão Cave, where he reorganized his army under the command of Triệu Việt Vương.","Lý Nam Đế was forced to retreat to Khuất Lão Cave, where he reorganized his army under the command of Triệu Việt Vương.",4
E0099,Vạn Xuân forces defended Dạ Trạch in modern Khoái Châu District from Liang forces,547,,547,547,,P009,Vạn Xuân / Early Lý and Triệu Việt Vương,Early independence attempt,Military,L026;L025,Khoái Châu District; Dạ Trạch,,,Vạn Xuân forces defended Dạ Trạch in modern Khoái Châu District from Liang forces.,Vạn Xuân forces defended Dạ Trạch in modern Khoái Châu District from Liang forces.,4
E0100,Lý Nam Đế ceded rule of Vạn Xuân to Triệu Việt Vương and his older brother Lý Thiên Bảo,548,,548,548 February,February,P009,Vạn Xuân / Early Lý and Triệu Việt Vương,Early independence attempt,Other,,,PE028;PE029;PE026,Triệu Việt Vương; Lý Thiên Bảo; Lý Nam Đế,Lý Nam Đế ceded rule of Vạn Xuân to Triệu Việt Vương and his older brother Lý Thiên Bảo.,Lý Nam Đế ceded rule of Vạn Xuân to Triệu Việt Vương and his older brother Lý Thiên Bảo.,3
E0101,Lý Nam Đế was assassinated in modern Laos,548,,548,548 April,April,P009,Vạn Xuân / Early Lý and Triệu Việt Vương,Early independence attempt,Military,,,PE026,Lý Nam Đế,Lý Nam Đế was assassinated in modern Laos.,Lý Nam Đế was assassinated in modern Laos.,4
E0102,Triệu Việt Vương expelled Liang forces from Vạn Xuân and reestablished the capital at Long Biên,550,,550,550,,P009,Vạn Xuân / Early Lý and Triệu Việt Vương,Early independence attempt,Military,L021,Long Biên,PE028,Triệu Việt Vương,Triệu Việt Vương expelled Liang forces from Vạn Xuân and reestablished the capital at Long Biên.,Triệu Việt Vương expelled Liang forces from Vạn Xuân and reestablished the capital at Long Biên.,5
E0103,Lý Thiên Bảo died without heirs,555,,555,555,,P009,Vạn Xuân / Early Lý and Triệu Việt Vương,Early independence attempt,Other,,,PE029,Lý Thiên Bảo,Lý Thiên Bảo died without heirs.,Lý Thiên Bảo died without heirs.,2
E0104,"Hậu Lý Nam Đế, Lý Nam Đế's cousin and claimant to the throne of Vạn Xuân, signed a truce with Triệu Việt Vư...",557,,557,557,,P009,Vạn Xuân / Early Lý and Triệu Việt Vương,Early independence attempt,Other,,,PE028;PE030;PE026,Triệu Việt Vương; Hậu Lý Nam Đế; Lý Nam Đế,"Hậu Lý Nam Đế, Lý Nam Đế's cousin and claimant to the throne of Vạn Xuân, signed a truce with Triệu Việt Vương establishing a boundary between their two territories.","Hậu Lý Nam Đế, Lý Nam Đế's cousin and claimant to the throne of Vạn Xuân, signed a truce with Triệu Việt Vương establishing a boundary between their two territories.",3
E0105,Hậu Lý Nam Đế surprised and conquered Triệu Việt Vương and moved his capital to Phong Châu,571,,571,571,,P009,Vạn Xuân / Early Lý and Triệu Việt Vương,Early independence attempt,Politics,L006,Phong Châu,PE028;PE030;PE026,Triệu Việt Vương; Hậu Lý Nam Đế; Lý Nam Đế,Hậu Lý Nam Đế surprised and conquered Triệu Việt Vương and moved his capital to Phong Châu.,Hậu Lý Nam Đế surprised and conquered Triệu Việt Vương and moved his capital to Phong Châu.,4
E0106,Sui–Former Lý War,602,,602,602,,P010,Third Chinese domination / Annam period,Chinese imperial rule,Military,,,PE030;PE026,Hậu Lý Nam Đế; Lý Nam Đế,Sui–Former Lý War: Sui conquered Vạn Xuân following a brief rebellion by Hậu Lý Nam Đế.,Sui–Former Lý War: Sui conquered Vạn Xuân following a brief rebellion by Hậu Lý Nam Đế.,4
E0400,An Nam Protectorate established under Tang rule,679,,679,679,,P010,Third Chinese domination / Annam period,Chinese imperial rule,Politics,L027;L001,Đại La;Northern Vietnam,,,"Under Tang rule, the former Vạn Xuân area became part of the An Nam Protectorate system.",The source gives a broad description of Tang rule and the An Nam protectorate; 679 is a commonly used administrative date and should be verified.,4
E0107,Mai Thúc Loan uprising,713,,713,713,,P010,Third Chinese domination / Annam period,Chinese imperial rule,Military,,,PE031,Mai Thúc Loan,Mai Thúc Loan uprising.,Mai Thúc Loan uprising.,3
E0108,Phùng Hưng uprising,776,,776,776,,P010,Third Chinese domination / Annam period,Chinese imperial rule,Military,,,PE032,Phùng Hưng,Phùng Hưng uprising.,Phùng Hưng uprising.,3
E0401,Tang administration renamed the region Tĩnh Hải quân,866,,866,866,,P010,Third Chinese domination / Annam period,Chinese imperial rule,Politics,L027;L001,Đại La;Northern Vietnam,,,"After instability and attacks by neighboring powers, the Tang restored control and renamed the region Tĩnh Hải quân in 866.",The narrative source explicitly mentions the 866 renaming.,4
E0402,Khúc Thừa Dụ occupied Đại La and began Vietnamese autonomy,905,,905,905,,P010,Third Chinese domination / Annam period,Chinese imperial rule,Politics,L027,Đại La,,Khúc Thừa Dụ,"Khúc Thừa Dụ took control of Đại La as Tang power weakened, beginning a period of Vietnamese self-rule.",This is a major bridge between Chinese domination and independent dynastic Vietnam.,5
E0403,Khúc Hạo reforms promoted lighter rule,907,,907,907,,P010,Third Chinese domination / Annam period,Chinese imperial rule,Politics,L027,Đại La,,Khúc Hạo,Khúc Hạo continued the Khúc administration and introduced reforms summarized as 'khoan thứ sức dân'.,"This row captures governance reform, not only dynastic succession.",4
E0404,Khúc Thừa Mỹ sought Later Liang recognition,919,,919,919,,P010,Third Chinese domination / Annam period,Chinese imperial rule,Diplomacy,L027,Đại La,,Khúc Thừa Mỹ,Khúc Thừa Mỹ sent envoys to Later Liang seeking formal recognition as military governor of Giao Châu.,The source treats this diplomatic choice as a factor in conflict with Southern Han.,3
E0405,Southern Han captured Khúc Thừa Mỹ,923,930,923,923,,P010,Third Chinese domination / Annam period,Chinese imperial rule,Military,L027;L015,Đại La;Phiên Ngung,,Khúc Thừa Mỹ,Southern Han forces defeated Khúc Thừa Mỹ; the source explains that 923 and 930 are both found in historical traditions.,"Date is disputed in the source, so the row uses a range.",4
E0406,Dương Đình Nghệ retook Giao Châu,931,,931,931,,P010,Third Chinese domination / Annam period,Chinese imperial rule,Military,L010,Giao Chỉ,,Dương Đình Nghệ,Dương Đình Nghệ defeated Southern Han forces and took control of Giao Châu.,Important event in the autonomous period before Ngô Quyền.,4
E0407,Dương Đình Nghệ was assassinated by Kiều Công Tiễn,937,,937,937,,P010,Third Chinese domination / Annam period,Chinese imperial rule,Politics,L010,Giao Chỉ,PE033,Dương Đình Nghệ;Kiều Công Tiễn;Ngô Quyền,Dương Đình Nghệ was killed by his adopted son Kiều Công Tiễn; Ngô Quyền then moved against Kiều Công Tiễn.,This row explains the immediate political context before the 938 Bạch Đằng battle.,4
E0109,Battle of Bạch Đằng,938,,938,938,,P011,Ngô dynasty and Twelve Warlords transition,Independent dynasties,Military,L009;L068,Bạch Đằng River; Hải Phòng,PE033,Ngô Quyền,"Battle of Bạch Đằng: Ngô Quyền defeated the Southern Han kingdom at the Battle of Bạch Đằng north of modern Haiphong and ended 1,000 years of Chinese domination dating back to 111 BC under the Han dynasty, founding the Ngô dynasty.","Battle of Bạch Đằng: Ngô Quyền defeated the Southern Han kingdom at the Battle of Bạch Đằng north of modern Haiphong and ended 1,000 years of Chinese domination dating back to 111 BC under the Han dynasty, founding the Ngô dynasty.",5
